YDR110W	FOB1	S000002517	F	DNA binding	GO:0003677	ORF|Verified
YDR110W	FOB1	S000002517	P	DNA recombination	GO:0006310	ORF|Verified
YDR110W	FOB1	S000002517	P	DNA replication	GO:0006260	ORF|Verified
YDR110W	FOB1	S000002517	P	chromatin organization	GO:0006325	ORF|Verified
YDR110W	FOB1	S000002517	P	chromosome segregation	GO:0007059	ORF|Verified
YDR110W	FOB1	S000002517	P	nucleus organization	GO:0006997	ORF|Verified
YDR110W	FOB1	S000002517	P	regulation of DNA metabolic process	GO:0051052	ORF|Verified
YDR111C	ALT2	S000002518	C	cytoplasm	GO:0005737	ORF|Uncharacterized
YDR111C	ALT2	S000002518	C	nucleus	GO:0005634	ORF|Uncharacterized
YDR111C	ALT2	S000002518	F	transferase activity	GO:0016740	ORF|Uncharacterized
YDR111C	ALT2	S000002518	P	biological_process	GO:0008150	ORF|Uncharacterized
YDR112W	IRC2	S000002519	C	cellular_component	GO:0005575	ORF|Dubious
YDR112W	IRC2	S000002519	F	molecular_function	GO:0003674	ORF|Dubious
YDR112W	IRC2	S000002519	P	biological_process	GO:0008150	ORF|Dubious
YDR113C	PDS1	S000002520	C	cytoplasm	GO:0005737	ORF|Verified
YDR113C	PDS1	S000002520	C	cytoskeleton	GO:0005856	ORF|Verified
YDR113C	PDS1	S000002520	C	nucleus	GO:0005634	ORF|Verified
YDR113C	PDS1	S000002520	F	enzyme binding	GO:0019899	ORF|Verified
YDR113C	PDS1	S000002520	P	DNA recombination	GO:0006310	ORF|Verified
YDR113C	PDS1	S000002520	P	DNA repair	GO:0006281	ORF|Verified
YDR113C	PDS1	S000002520	P	cellular response to DNA damage stimulus	GO:0006974	ORF|Verified
YDR113C	PDS1	S000002520	P	chromosome segregation	GO:0007059	ORF|Verified
YDR113C	PDS1	S000002520	P	meiotic cell cycle	GO:0051321	ORF|Verified
YDR113C	PDS1	S000002520	P	mitotic cell cycle	GO:0000278	ORF|Verified
YDR113C	PDS1	S000002520	P	organelle fission	GO:0048285	ORF|Verified
YDR114C		S000002521	C	cellular_component	GO:0005575	ORF|Uncharacterized
YDR114C		S000002521	F	molecular_function	GO:0003674	ORF|Uncharacterized
YDR114C		S000002521	P	biological_process	GO:0008150	ORF|Uncharacterized
YDR115W	MRX14	S000002522	C	cytoplasm	GO:0005737	ORF|Verified
YDR115W	MRX14	S000002522	C	mitochondrion	GO:0005739	ORF|Verified
YDR115W	MRX14	S000002522	C	nucleus	GO:0005634	ORF|Verified
YDR115W	MRX14	S000002522	C	ribosome	GO:0005840	ORF|Verified
YDR115W	MRX14	S000002522	F	structural constituent of ribosome	GO:0003735	ORF|Verified
YDR115W	MRX14	S000002522	F	structural molecule activity	GO:0005198	ORF|Verified
YDR115W	MRX14	S000002522	P	mitochondrial translation	GO:0032543	ORF|Verified
YDR115W	MRX14	S000002522	P	mitochondrion organization	GO:0007005	ORF|Verified
YDR116C	MRPL1	S000002523	C	cytoplasm	GO:0005737	ORF|Verified
YDR116C	MRPL1	S000002523	C	mitochondrion	GO:0005739	ORF|Verified
YDR116C	MRPL1	S000002523	C	ribosome	GO:0005840	ORF|Verified
YDR116C	MRPL1	S000002523	F	structural constituent of ribosome	GO:0003735	ORF|Verified
YDR116C	MRPL1	S000002523	F	structural molecule activity	GO:0005198	ORF|Verified
YDR116C	MRPL1	S000002523	P	mitochondrial translation	GO:0032543	ORF|Verified
YDR116C	MRPL1	S000002523	P	mitochondrion organization	GO:0007005	ORF|Verified
YDR117C	TMA64	S000002524	C	cytoplasm	GO:0005737	ORF|Verified
YDR117C	TMA64	S000002524	C	ribosome	GO:0005840	ORF|Verified
YDR117C	TMA64	S000002524	F	RNA binding	GO:0003723	ORF|Verified
YDR117C	TMA64	S000002524	P	rRNA processing	GO:0006364	ORF|Verified
YDR118W	APC4	S000002525	C	nucleus	GO:0005634	ORF|Verified
YDR118W	APC4	S000002525	F	transferase activity	GO:0016740	ORF|Verified
YDR118W	APC4	S000002525	P	protein modification by small protein conjugation or removal	GO:0070647	ORF|Verified
YDR118W	APC4	S000002525	P	proteolysis involved in cellular protein catabolic process	GO:0051603	ORF|Verified
YDR118W-A		S000028820	C	cellular_component	GO:0005575	ORF|Dubious
YDR118W-A		S000028820	F	molecular_function	GO:0003674	ORF|Dubious
YDR118W-A		S000028820	P	biological_process	GO:0008150	ORF|Dubious
YDR119W	VBA4	S000002526	C	cytoplasm	GO:0005737	ORF|Uncharacterized
YDR119W	VBA4	S000002526	C	membrane	GO:0016020	ORF|Uncharacterized
YDR119W	VBA4	S000002526	C	vacuole	GO:0005773	ORF|Uncharacterized
YDR119W	VBA4	S000002526	F	molecular_function	GO:0003674	ORF|Uncharacterized
YDR119W	VBA4	S000002526	P	biological_process	GO:0008150	ORF|Uncharacterized
YDR119W-A	COX26	S000113555	C	cytoplasm	GO:0005737	ORF|Verified
YDR119W-A	COX26	S000113555	C	membrane	GO:0016020	ORF|Verified
YDR119W-A	COX26	S000113555	C	mitochondrial envelope	GO:0005740	ORF|Verified
YDR119W-A	COX26	S000113555	C	mitochondrion	GO:0005739	ORF|Verified
YDR119W-A	COX26	S000113555	F	molecular_function	GO:0003674	ORF|Verified
YDR119W-A	COX26	S000113555	P	biological_process	GO:0008150	ORF|Verified
YDR120C	TRM1	S000002527	C	cytoplasm	GO:0005737	ORF|Verified
YDR120C	TRM1	S000002527	C	endomembrane system	GO:0012505	ORF|Verified
YDR120C	TRM1	S000002527	C	membrane	GO:0016020	ORF|Verified
YDR120C	TRM1	S000002527	C	mitochondrion	GO:0005739	ORF|Verified
YDR120C	TRM1	S000002527	C	nucleus	GO:0005634	ORF|Verified
YDR120C	TRM1	S000002527	F	methyltransferase activity	GO:0008168	ORF|Verified
YDR120C	TRM1	S000002527	F	transferase activity	GO:0016740	ORF|Verified
YDR120C	TRM1	S000002527	P	RNA modification	GO:0009451	ORF|Verified
YDR120C	TRM1	S000002527	P	tRNA processing	GO:0008033	ORF|Verified
YDR121W	DPB4	S000002528	C	chromosome	GO:0005694	ORF|Verified
YDR121W	DPB4	S000002528	C	nucleus	GO:0005634	ORF|Verified
YDR121W	DPB4	S000002528	F	DNA binding	GO:0003677	ORF|Verified
YDR121W	DPB4	S000002528	F	chromatin binding	GO:0003682	ORF|Verified
YDR121W	DPB4	S000002528	F	nucleotidyltransferase activity	GO:0016779	ORF|Verified
YDR121W	DPB4	S000002528	F	transferase activity	GO:0016740	ORF|Verified
YDR121W	DPB4	S000002528	P	DNA repair	GO:0006281	ORF|Verified
YDR121W	DPB4	S000002528	P	DNA replication	GO:0006260	ORF|Verified
YDR121W	DPB4	S000002528	P	cellular response to DNA damage stimulus	GO:0006974	ORF|Verified
YDR121W	DPB4	S000002528	P	chromatin organization	GO:0006325	ORF|Verified
YDR122W	KIN1	S000002529	C	membrane	GO:0016020	ORF|Verified
YDR122W	KIN1	S000002529	C	plasma membrane	GO:0005886	ORF|Verified
YDR122W	KIN1	S000002529	F	kinase activity	GO:0016301	ORF|Verified
YDR122W	KIN1	S000002529	F	transferase activity	GO:0016740	ORF|Verified
YDR122W	KIN1	S000002529	P	exocytosis	GO:0006887	ORF|Verified
YDR122W	KIN1	S000002529	P	protein phosphorylation	GO:0006468	ORF|Verified
YDR123C	INO2	S000002530	C	nucleus	GO:0005634	ORF|Verified
YDR123C	INO2	S000002530	F	nucleic acid binding transcription factor activity	GO:0001071	ORF|Verified
YDR123C	INO2	S000002530	P	lipid metabolic process	GO:0006629	ORF|Verified
YDR123C	INO2	S000002530	P	transcription from RNA polymerase II promoter	GO:0006366	ORF|Verified
YDR124W		S000002531	C	cellular_component	GO:0005575	ORF|Uncharacterized
YDR124W		S000002531	F	molecular_function	GO:0003674	ORF|Uncharacterized
YDR124W		S000002531	P	biological_process	GO:0008150	ORF|Uncharacterized
YDR125C	ECM18	S000002532	C	cytoplasm	GO:0005737	ORF|Verified
YDR125C	ECM18	S000002532	C	mitochondrion	GO:0005739	ORF|Verified
YDR125C	ECM18	S000002532	F	molecular_function	GO:0003674	ORF|Verified
YDR125C	ECM18	S000002532	P	biological_process	GO:0008150	ORF|Verified
YDR126W	SWF1	S000002533	C	cell cortex	GO:0005938	ORF|Verified
YDR126W	SWF1	S000002533	C	cytoplasm	GO:0005737	ORF|Verified
YDR126W	SWF1	S000002533	C	cytoskeleton	GO:0005856	ORF|Verified
YDR126W	SWF1	S000002533	C	endomembrane system	GO:0012505	ORF|Verified
YDR126W	SWF1	S000002533	C	endoplasmic reticulum	GO:0005783	ORF|Verified
YDR126W	SWF1	S000002533	C	membrane	GO:0016020	ORF|Verified
YDR126W	SWF1	S000002533	F	transferase activity	GO:0016740	ORF|Verified
YDR126W	SWF1	S000002533	P	cell wall organization or biogenesis	GO:0071554	ORF|Verified
YDR126W	SWF1	S000002533	P	cytoskeleton organization	GO:0007010	ORF|Verified
YDR126W	SWF1	S000002533	P	exocytosis	GO:0006887	ORF|Verified
YDR126W	SWF1	S000002533	P	meiotic cell cycle	GO:0051321	ORF|Verified
YDR126W	SWF1	S000002533	P	membrane fusion	GO:0061025	ORF|Verified
YDR126W	SWF1	S000002533	P	organelle fusion	GO:0048284	ORF|Verified
YDR126W	SWF1	S000002533	P	protein acylation	GO:0043543	ORF|Verified
YDR126W	SWF1	S000002533	P	protein lipidation	GO:0006497	ORF|Verified
YDR126W	SWF1	S000002533	P	regulation of transport	GO:0051049	ORF|Verified
YDR126W	SWF1	S000002533	P	sporulation	GO:0043934	ORF|Verified
YDR126W	SWF1	S000002533	P	vacuole organization	GO:0007033	ORF|Verified
YDR127W	ARO1	S000002534	C	cytoplasm	GO:0005737	ORF|Verified
YDR127W	ARO1	S000002534	F	kinase activity	GO:0016301	ORF|Verified
YDR127W	ARO1	S000002534	F	lyase activity	GO:0016829	ORF|Verified
YDR127W	ARO1	S000002534	F	oxidoreductase activity	GO:0016491	ORF|Verified
YDR127W	ARO1	S000002534	F	transferase activity	GO:0016740	ORF|Verified
YDR127W	ARO1	S000002534	P	other		ORF|Verified
YDR128W	MTC5	S000002535	C	cytoplasm	GO:0005737	ORF|Verified
YDR128W	MTC5	S000002535	C	membrane	GO:0016020	ORF|Verified
YDR128W	MTC5	S000002535	C	vacuole	GO:0005773	ORF|Verified
YDR128W	MTC5	S000002535	F	molecular_function	GO:0003674	ORF|Verified
YDR128W	MTC5	S000002535	P	signaling	GO:0023052	ORF|Verified
YDR129C	SAC6	S000002536	C	cell cortex	GO:0005938	ORF|Verified
YDR129C	SAC6	S000002536	C	cellular bud	GO:0005933	ORF|Verified
YDR129C	SAC6	S000002536	C	cytoplasm	GO:0005737	ORF|Verified
YDR129C	SAC6	S000002536	C	cytoskeleton	GO:0005856	ORF|Verified
YDR129C	SAC6	S000002536	C	membrane	GO:0016020	ORF|Verified
YDR129C	SAC6	S000002536	C	plasma membrane	GO:0005886	ORF|Verified
YDR129C	SAC6	S000002536	C	site of polarized growth	GO:0030427	ORF|Verified
YDR129C	SAC6	S000002536	F	cytoskeletal protein binding	GO:0008092	ORF|Verified
YDR129C	SAC6	S000002536	F	protein binding, bridging	GO:0030674	ORF|Verified
YDR129C	SAC6	S000002536	P	cytoskeleton organization	GO:0007010	ORF|Verified
YDR130C	FIN1	S000002537	C	chromosome	GO:0005694	ORF|Verified
YDR130C	FIN1	S000002537	C	cytoplasm	GO:0005737	ORF|Verified
YDR130C	FIN1	S000002537	C	cytoskeleton	GO:0005856	ORF|Verified
YDR130C	FIN1	S000002537	C	microtubule organizing center	GO:0005815	ORF|Verified
YDR130C	FIN1	S000002537	C	nucleus	GO:0005634	ORF|Verified
YDR130C	FIN1	S000002537	F	cytoskeletal protein binding	GO:0008092	ORF|Verified
YDR130C	FIN1	S000002537	F	structural molecule activity	GO:0005198	ORF|Verified
YDR130C	FIN1	S000002537	P	chromosome segregation	GO:0007059	ORF|Verified
YDR130C	FIN1	S000002537	P	cytoskeleton organization	GO:0007010	ORF|Verified
YDR130C	FIN1	S000002537	P	mitotic cell cycle	GO:0000278	ORF|Verified
YDR130C	FIN1	S000002537	P	organelle fission	GO:0048285	ORF|Verified
YDR130C	FIN1	S000002537	P	proteolysis involved in cellular protein catabolic process	GO:0051603	ORF|Verified
YDR130C	FIN1	S000002537	P	regulation of cell cycle	GO:0051726	ORF|Verified
YDR130C	FIN1	S000002537	P	regulation of organelle organization	GO:0033043	ORF|Verified
YDR131C		S000002538	C	other		ORF|Verified
YDR131C		S000002538	F	protein binding, bridging	GO:0030674	ORF|Verified
YDR131C		S000002538	F	transferase activity	GO:0016740	ORF|Verified
YDR131C		S000002538	P	proteolysis involved in cellular protein catabolic process	GO:0051603	ORF|Verified
YDR132C		S000002539	C	cytoplasm	GO:0005737	ORF|Verified
YDR132C		S000002539	C	mitochondrion	GO:0005739	ORF|Verified
YDR132C		S000002539	C	nucleus	GO:0005634	ORF|Verified
YDR132C		S000002539	F	molecular_function	GO:0003674	ORF|Verified
YDR132C		S000002539	P	biological_process	GO:0008150	ORF|Verified
YDR133C		S000002540	C	cellular_component	GO:0005575	ORF|Dubious
YDR133C		S000002540	F	molecular_function	GO:0003674	ORF|Dubious
YDR133C		S000002540	P	biological_process	GO:0008150	ORF|Dubious
YDR135C	YCF1	S000002542	C	cytoplasm	GO:0005737	ORF|Verified
YDR135C	YCF1	S000002542	C	membrane	GO:0016020	ORF|Verified
YDR135C	YCF1	S000002542	C	vacuole	GO:0005773	ORF|Verified
YDR135C	YCF1	S000002542	F	ATPase activity	GO:0016887	ORF|Verified
YDR135C	YCF1	S000002542	F	hydrolase activity	GO:0016787	ORF|Verified
YDR135C	YCF1	S000002542	F	transmembrane transporter activity	GO:0022857	ORF|Verified
YDR135C	YCF1	S000002542	P	ion transport	GO:0006811	ORF|Verified
YDR135C	YCF1	S000002542	P	membrane fusion	GO:0061025	ORF|Verified
YDR135C	YCF1	S000002542	P	organelle fusion	GO:0048284	ORF|Verified
YDR135C	YCF1	S000002542	P	response to chemical	GO:0042221	ORF|Verified
YDR135C	YCF1	S000002542	P	transmembrane transport	GO:0055085	ORF|Verified
YDR135C	YCF1	S000002542	P	vacuole organization	GO:0007033	ORF|Verified
YDR136C	VPS61	S000002543	C	cellular_component	GO:0005575	ORF|Dubious
YDR136C	VPS61	S000002543	F	molecular_function	GO:0003674	ORF|Dubious
YDR136C	VPS61	S000002543	P	protein targeting	GO:0006605	ORF|Dubious
YDR137W	RGP1	S000002544	C	Golgi apparatus	GO:0005794	ORF|Verified
YDR137W	RGP1	S000002544	C	cytoplasm	GO:0005737	ORF|Verified
YDR137W	RGP1	S000002544	C	endomembrane system	GO:0012505	ORF|Verified
YDR137W	RGP1	S000002544	C	membrane	GO:0016020	ORF|Verified
YDR137W	RGP1	S000002544	F	guanyl-nucleotide exchange factor activity	GO:0005085	ORF|Verified
YDR137W	RGP1	S000002544	P	endosomal transport	GO:0016197	ORF|Verified
YDR138W	HPR1	S000002545	C	chromosome	GO:0005694	ORF|Verified
YDR138W	HPR1	S000002545	C	nucleus	GO:0005634	ORF|Verified
YDR138W	HPR1	S000002545	F	structural molecule activity	GO:0005198	ORF|Verified
YDR138W	HPR1	S000002545	P	DNA recombination	GO:0006310	ORF|Verified
YDR138W	HPR1	S000002545	P	DNA repair	GO:0006281	ORF|Verified
YDR138W	HPR1	S000002545	P	DNA-templated transcription, elongation	GO:0006354	ORF|Verified
YDR138W	HPR1	S000002545	P	cellular response to DNA damage stimulus	GO:0006974	ORF|Verified
YDR138W	HPR1	S000002545	P	mRNA processing	GO:0006397	ORF|Verified
YDR138W	HPR1	S000002545	P	nuclear transport	GO:0051169	ORF|Verified
YDR138W	HPR1	S000002545	P	nucleobase-containing compound transport	GO:0015931	ORF|Verified
YDR138W	HPR1	S000002545	P	transcription from RNA polymerase II promoter	GO:0006366	ORF|Verified
YDR139C	RUB1	S000002546	C	cytoplasm	GO:0005737	ORF|Verified
YDR139C	RUB1	S000002546	F	other		ORF|Verified
YDR139C	RUB1	S000002546	P	protein modification by small protein conjugation or removal	GO:0070647	ORF|Verified
YDR140W	MTQ2	S000002547	C	cytoplasm	GO:0005737	ORF|Verified
YDR140W	MTQ2	S000002547	C	nucleus	GO:0005634	ORF|Verified
YDR140W	MTQ2	S000002547	F	methyltransferase activity	GO:0008168	ORF|Verified
YDR140W	MTQ2	S000002547	F	transferase activity	GO:0016740	ORF|Verified
YDR140W	MTQ2	S000002547	P	protein alkylation	GO:0008213	ORF|Verified
YDR140W	MTQ2	S000002547	P	regulation of translation	GO:0006417	ORF|Verified
YDR141C	DOP1	S000002548	C	Golgi apparatus	GO:0005794	ORF|Verified
YDR141C	DOP1	S000002548	C	cytoplasm	GO:0005737	ORF|Verified
YDR141C	DOP1	S000002548	C	endomembrane system	GO:0012505	ORF|Verified
YDR141C	DOP1	S000002548	C	mitochondrion	GO:0005739	ORF|Verified
YDR141C	DOP1	S000002548	C	vacuole	GO:0005773	ORF|Verified
YDR141C	DOP1	S000002548	F	molecular_function	GO:0003674	ORF|Verified
YDR141C	DOP1	S000002548	P	Golgi vesicle transport	GO:0048193	ORF|Verified
YDR141C	DOP1	S000002548	P	cell morphogenesis	GO:0000902	ORF|Verified
YDR141C	DOP1	S000002548	P	endosomal transport	GO:0016197	ORF|Verified
YDR142C	PEX7	S000002549	C	cytoplasm	GO:0005737	ORF|Verified
YDR142C	PEX7	S000002549	C	peroxisome	GO:0005777	ORF|Verified
YDR142C	PEX7	S000002549	F	other		ORF|Verified
YDR142C	PEX7	S000002549	P	peroxisome organization	GO:0007031	ORF|Verified
YDR142C	PEX7	S000002549	P	protein targeting	GO:0006605	ORF|Verified
YDR142C	PEX7	S000002549	P	transmembrane transport	GO:0055085	ORF|Verified
YDR143C	SAN1	S000002550	C	cytoplasm	GO:0005737	ORF|Verified
YDR143C	SAN1	S000002550	C	nucleus	GO:0005634	ORF|Verified
YDR143C	SAN1	S000002550	F	transferase activity	GO:0016740	ORF|Verified
YDR143C	SAN1	S000002550	P	protein modification by small protein conjugation or removal	GO:0070647	ORF|Verified
YDR143C	SAN1	S000002550	P	proteolysis involved in cellular protein catabolic process	GO:0051603	ORF|Verified
YDR143C	SAN1	S000002550	P	response to chemical	GO:0042221	ORF|Verified
YDR144C	MKC7	S000002551	C	cell wall	GO:0005618	ORF|Verified
YDR144C	MKC7	S000002551	C	cytoplasm	GO:0005737	ORF|Verified
YDR144C	MKC7	S000002551	C	vacuole	GO:0005773	ORF|Verified
YDR144C	MKC7	S000002551	F	hydrolase activity	GO:0016787	ORF|Verified
YDR144C	MKC7	S000002551	F	peptidase activity	GO:0008233	ORF|Verified
YDR144C	MKC7	S000002551	P	cell wall organization or biogenesis	GO:0071554	ORF|Verified
YDR144C	MKC7	S000002551	P	signaling	GO:0023052	ORF|Verified
YDR145W	TAF12	S000002552	C	nucleus	GO:0005634	ORF|Verified
YDR145W	TAF12	S000002552	F	chromatin binding	GO:0003682	ORF|Verified
YDR145W	TAF12	S000002552	F	nucleic acid binding transcription factor activity	GO:0001071	ORF|Verified
YDR145W	TAF12	S000002552	F	structural molecule activity	GO:0005198	ORF|Verified
YDR145W	TAF12	S000002552	F	transcription factor binding	GO:0008134	ORF|Verified
YDR145W	TAF12	S000002552	P	DNA-templated transcription, initiation	GO:0006352	ORF|Verified
YDR145W	TAF12	S000002552	P	chromatin organization	GO:0006325	ORF|Verified
YDR145W	TAF12	S000002552	P	histone modification	GO:0016570	ORF|Verified
YDR145W	TAF12	S000002552	P	peptidyl-amino acid modification	GO:0018193	ORF|Verified
YDR145W	TAF12	S000002552	P	protein acylation	GO:0043543	ORF|Verified
YDR145W	TAF12	S000002552	P	transcription from RNA polymerase II promoter	GO:0006366	ORF|Verified
YDR146C	SWI5	S000002553	C	cytoplasm	GO:0005737	ORF|Verified
YDR146C	SWI5	S000002553	C	nucleus	GO:0005634	ORF|Verified
YDR146C	SWI5	S000002553	F	DNA binding	GO:0003677	ORF|Verified
YDR146C	SWI5	S000002553	F	nucleic acid binding transcription factor activity	GO:0001071	ORF|Verified
YDR146C	SWI5	S000002553	F	transcription factor activity, protein binding	GO:0000988	ORF|Verified
YDR146C	SWI5	S000002553	P	mitotic cell cycle	GO:0000278	ORF|Verified
YDR146C	SWI5	S000002553	P	organelle fission	GO:0048285	ORF|Verified
YDR146C	SWI5	S000002553	P	regulation of DNA metabolic process	GO:0051052	ORF|Verified
YDR147W	EKI1	S000002554	C	cytoplasm	GO:0005737	ORF|Verified
YDR147W	EKI1	S000002554	F	kinase activity	GO:0016301	ORF|Verified
YDR147W	EKI1	S000002554	F	transferase activity	GO:0016740	ORF|Verified
YDR147W	EKI1	S000002554	P	lipid metabolic process	GO:0006629	ORF|Verified
YDR148C	KGD2	S000002555	C	cytoplasm	GO:0005737	ORF|Verified
YDR148C	KGD2	S000002555	C	mitochondrion	GO:0005739	ORF|Verified
YDR148C	KGD2	S000002555	F	transferase activity	GO:0016740	ORF|Verified
YDR148C	KGD2	S000002555	P	cellular respiration	GO:0045333	ORF|Verified
YDR148C	KGD2	S000002555	P	generation of precursor metabolites and energy	GO:0006091	ORF|Verified
YDR148C	KGD2	S000002555	P	mitochondrion organization	GO:0007005	ORF|Verified
YDR149C		S000002556	C	cellular_component	GO:0005575	ORF|Dubious
YDR149C		S000002556	F	molecular_function	GO:0003674	ORF|Dubious
YDR149C		S000002556	P	biological_process	GO:0008150	ORF|Dubious
YDR150W	NUM1	S000002557	C	cell cortex	GO:0005938	ORF|Verified
YDR150W	NUM1	S000002557	C	cellular bud	GO:0005933	ORF|Verified
YDR150W	NUM1	S000002557	C	cytoplasm	GO:0005737	ORF|Verified
YDR150W	NUM1	S000002557	C	endomembrane system	GO:0012505	ORF|Verified
YDR150W	NUM1	S000002557	C	endoplasmic reticulum	GO:0005783	ORF|Verified
YDR150W	NUM1	S000002557	C	mitochondrion	GO:0005739	ORF|Verified
YDR150W	NUM1	S000002557	C	site of polarized growth	GO:0030427	ORF|Verified
YDR150W	NUM1	S000002557	F	cytoskeletal protein binding	GO:0008092	ORF|Verified
YDR150W	NUM1	S000002557	P	cytoskeleton organization	GO:0007010	ORF|Verified
YDR150W	NUM1	S000002557	P	mitochondrion organization	GO:0007005	ORF|Verified
YDR150W	NUM1	S000002557	P	organelle fission	GO:0048285	ORF|Verified
YDR150W	NUM1	S000002557	P	organelle inheritance	GO:0048308	ORF|Verified
YDR151C	CTH1	S000002558	C	nucleus	GO:0005634	ORF|Verified
YDR151C	CTH1	S000002558	F	RNA binding	GO:0003723	ORF|Verified
YDR151C	CTH1	S000002558	F	mRNA binding	GO:0003729	ORF|Verified
YDR151C	CTH1	S000002558	P	RNA catabolic process	GO:0006401	ORF|Verified
YDR151C	CTH1	S000002558	P	cellular ion homeostasis	GO:0006873	ORF|Verified
YDR152W	GIR2	S000002559	C	cytoplasm	GO:0005737	ORF|Verified
YDR152W	GIR2	S000002559	F	other		ORF|Verified
YDR152W	GIR2	S000002559	P	cytoplasmic translation	GO:0002181	ORF|Verified
YDR152W	GIR2	S000002559	P	response to starvation	GO:0042594	ORF|Verified
YDR153C	ENT5	S000002560	C	cytoplasm	GO:0005737	ORF|Verified
YDR153C	ENT5	S000002560	C	cytoplasmic, membrane-bounded vesicle	GO:0016023	ORF|Verified
YDR153C	ENT5	S000002560	C	endomembrane system	GO:0012505	ORF|Verified
YDR153C	ENT5	S000002560	C	membrane	GO:0016020	ORF|Verified
YDR153C	ENT5	S000002560	C	vacuole	GO:0005773	ORF|Verified
YDR153C	ENT5	S000002560	F	ion binding	GO:0043167	ORF|Verified
YDR153C	ENT5	S000002560	F	lipid binding	GO:0008289	ORF|Verified
YDR153C	ENT5	S000002560	P	Golgi vesicle transport	GO:0048193	ORF|Verified
YDR153C	ENT5	S000002560	P	endosomal transport	GO:0016197	ORF|Verified
YDR154C		S000002561	C	cellular_component	GO:0005575	ORF|Dubious
YDR154C		S000002561	F	molecular_function	GO:0003674	ORF|Dubious
YDR154C		S000002561	P	biological_process	GO:0008150	ORF|Dubious
YDR155C	CPR1	S000002562	C	chromosome	GO:0005694	ORF|Verified
YDR155C	CPR1	S000002562	C	cytoplasm	GO:0005737	ORF|Verified
YDR155C	CPR1	S000002562	C	mitochondrial envelope	GO:0005740	ORF|Verified
YDR155C	CPR1	S000002562	C	mitochondrion	GO:0005739	ORF|Verified
YDR155C	CPR1	S000002562	C	nucleus	GO:0005634	ORF|Verified
YDR155C	CPR1	S000002562	F	RNA binding	GO:0003723	ORF|Verified
YDR155C	CPR1	S000002562	F	isomerase activity	GO:0016853	ORF|Verified
YDR155C	CPR1	S000002562	F	mRNA binding	GO:0003729	ORF|Verified
YDR155C	CPR1	S000002562	P	chromatin organization	GO:0006325	ORF|Verified
YDR155C	CPR1	S000002562	P	histone modification	GO:0016570	ORF|Verified
YDR155C	CPR1	S000002562	P	meiotic cell cycle	GO:0051321	ORF|Verified
YDR155C	CPR1	S000002562	P	organelle fission	GO:0048285	ORF|Verified
YDR155C	CPR1	S000002562	P	regulation of cell cycle	GO:0051726	ORF|Verified
YDR155C	CPR1	S000002562	P	regulation of organelle organization	GO:0033043	ORF|Verified
YDR155C	CPR1	S000002562	P	sporulation	GO:0043934	ORF|Verified
YDR156W	RPA14	S000002563	C	nucleolus	GO:0005730	ORF|Verified
YDR156W	RPA14	S000002563	C	nucleus	GO:0005634	ORF|Verified
YDR156W	RPA14	S000002563	F	nucleotidyltransferase activity	GO:0016779	ORF|Verified
YDR156W	RPA14	S000002563	F	transferase activity	GO:0016740	ORF|Verified
YDR156W	RPA14	S000002563	P	transcription from RNA polymerase I promoter	GO:0006360	ORF|Verified
YDR157W		S000002564	C	cellular_component	GO:0005575	ORF|Dubious
YDR157W		S000002564	F	molecular_function	GO:0003674	ORF|Dubious
YDR157W		S000002564	P	biological_process	GO:0008150	ORF|Dubious
YDR158W	HOM2	S000002565	C	cytoplasm	GO:0005737	ORF|Verified
YDR158W	HOM2	S000002565	C	membrane	GO:0016020	ORF|Verified
YDR158W	HOM2	S000002565	C	nucleus	GO:0005634	ORF|Verified
YDR158W	HOM2	S000002565	C	plasma membrane	GO:0005886	ORF|Verified
YDR158W	HOM2	S000002565	F	oxidoreductase activity	GO:0016491	ORF|Verified
YDR158W	HOM2	S000002565	P	cellular amino acid metabolic process	GO:0006520	ORF|Verified
YDR159W	SAC3	S000002566	C	endomembrane system	GO:0012505	ORF|Verified
YDR159W	SAC3	S000002566	C	nucleus	GO:0005634	ORF|Verified
YDR159W	SAC3	S000002566	F	other		ORF|Verified
YDR159W	SAC3	S000002566	P	DNA repair	GO:0006281	ORF|Verified
YDR159W	SAC3	S000002566	P	RNA catabolic process	GO:0006401	ORF|Verified
YDR159W	SAC3	S000002566	P	cellular response to DNA damage stimulus	GO:0006974	ORF|Verified
YDR159W	SAC3	S000002566	P	mRNA processing	GO:0006397	ORF|Verified
YDR159W	SAC3	S000002566	P	mitotic cell cycle	GO:0000278	ORF|Verified
YDR159W	SAC3	S000002566	P	nuclear transport	GO:0051169	ORF|Verified
YDR159W	SAC3	S000002566	P	nucleobase-containing compound transport	GO:0015931	ORF|Verified
YDR159W	SAC3	S000002566	P	organelle fission	GO:0048285	ORF|Verified
YDR159W	SAC3	S000002566	P	ribosomal small subunit biogenesis	GO:0042274	ORF|Verified
YDR160W	SSY1	S000002567	C	cytoplasm	GO:0005737	ORF|Verified
YDR160W	SSY1	S000002567	C	endomembrane system	GO:0012505	ORF|Verified
YDR160W	SSY1	S000002567	C	endoplasmic reticulum	GO:0005783	ORF|Verified
YDR160W	SSY1	S000002567	C	membrane	GO:0016020	ORF|Verified
YDR160W	SSY1	S000002567	C	plasma membrane	GO:0005886	ORF|Verified
YDR160W	SSY1	S000002567	F	molecular_function	GO:0003674	ORF|Verified
